year,id_,hrs2,wrkslf,spwrkslf,hapmar,divlaw,xmarsex,wkvsfam,stress,relatsex,ballot,lifenow,RBIOPRNT
2022,117,.i:  Inapplicable,Someone else,SELF-EMPLOYED,PRETTY HAPPY,Stay as is,.i:  Inapplicable,Sometimes,Sometimes,.i:  Inapplicable,Ballot b,7,.i:  Inapplicable
2022,118,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,Never,Sometimes,.i:  Inapplicable,Ballot a,9,.i:  Inapplicable
2022,119,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Easier,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,120,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALMST ALWAYS WRG,.i:  Inapplicable,.i:  Inapplicable,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,.i:  Inapplicable,No
2022,121,.i:  Inapplicable,Self-employed,SOMEONE ELSE,VERY HAPPY,More difficult,.i:  Inapplicable,Often,Sometimes,.i:  Inapplicable,Ballot b,.d:  Do not Know/Cannot Choose,.i:  Inapplicable
2022,122,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot a,.i:  Inapplicable,.i:  Inapplicable
2022,123,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,Stay as is,ALWAYS WRONG,Sometimes,Sometimes,.i:  Inapplicable,Ballot a,5,.i:  Inapplicable
2022,124,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Easier,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot a,.i:  Inapplicable,.i:  Inapplicable
2022,125,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,NOT WRONG AT ALL,Never,Never,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,Best possible state,No
2022,126,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot b,.i:  Inapplicable,Yes
2022,127,.i:  Inapplicable,Self-employed,.i:  Inapplicable,.i:  Inapplicable,Stay as is,ALMST ALWAYS WRG,Never,Always,.i:  Inapplicable,Ballot a,6,.i:  Inapplicable
2022,128,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Easier,.i:  Inapplicable,Sometimes,Sometimes,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot b,8,.i:  Inapplicable
2022,129,.i:  Inapplicable,Someone else,.n:  No answer,VERY HAPPY,.i:  Inapplicable,ALWAYS WRONG,Never,Sometimes,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,7,.i:  Inapplicable
2022,130,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,SOMETIMES WRONG,Rarely,Sometimes,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,8,.i:  Inapplicable
2022,131,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,Often,Sometimes,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,5,.i:  Inapplicable
2022,132,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,.d:  Do not Know/Cannot Choose,.i:  Inapplicable,Sometimes,Sometimes,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot b,9,.i:  Inapplicable
2022,133,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,More difficult,.i:  Inapplicable,Sometimes,Sometimes,.i:  Inapplicable,Ballot b,6,.i:  Inapplicable
2022,134,.i:  Inapplicable,Self-employed,SOMEONE ELSE,VERY HAPPY,Easier,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.n:  No answer,Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,135,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Easier,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,"No, the last time i had sex, it was not with someone i was in an on-going relationship with",Ballot b,.i:  Inapplicable,Yes
2022,136,.i:  Inapplicable,.d:  Do not Know/Cannot Choose,.i:  Inapplicable,.i:  Inapplicable,Easier,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,137,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Rarely,Often,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot b,7,.i:  Inapplicable
2022,138,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Easier,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot a,.i:  Inapplicable,.i:  Inapplicable
2022,139,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALMST ALWAYS WRG,Never,Sometimes,"No, the last time i had sex, it was not with someone i was in an on-going relationship with",Ballot c,9,.i:  Inapplicable
2022,140,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Sometimes,Often,.i:  Inapplicable,Ballot b,6,.i:  Inapplicable
2022,141,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,Rarely,Sometimes,.i:  Inapplicable,Ballot a,8,.i:  Inapplicable
2022,142,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,Easier,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot a,.i:  Inapplicable,.i:  Inapplicable
2022,143,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,Stay as is,ALWAYS WRONG,Rarely,Always,.i:  Inapplicable,Ballot a,8,Yes
2022,144,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Easier,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,145,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,.i:  Inapplicable,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,.i:  Inapplicable,.i:  Inapplicable
2022,146,.i:  Inapplicable,Self-employed,.i:  Inapplicable,.i:  Inapplicable,More difficult,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot a,.i:  Inapplicable,.i:  Inapplicable
2022,147,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot c,.i:  Inapplicable,.i:  Inapplicable
2022,148,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.d:  Do not Know/Cannot Choose,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot a,.i:  Inapplicable,Yes
2022,149,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Easier,ALWAYS WRONG,.n:  No answer,.n:  No answer,.i:  Inapplicable,Ballot a,.n:  No answer,.i:  Inapplicable
2022,150,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.d:  Do not Know/Cannot Choose,.i:  Inapplicable,Never,Hardly ever,.i:  Inapplicable,Ballot b,.n:  No answer,.i:  Inapplicable
2022,151,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALMST ALWAYS WRG,Sometimes,Often,.i:  Inapplicable,Ballot a,8,.i:  Inapplicable
2022,152,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,ALWAYS WRONG,Sometimes,Sometimes,.i:  Inapplicable,Ballot a,.d:  Do not Know/Cannot Choose,.i:  Inapplicable
2022,153,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALMST ALWAYS WRG,.i:  Inapplicable,.i:  Inapplicable,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,.i:  Inapplicable,.i:  Inapplicable
2022,154,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,SOMETIMES WRONG,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot c,.i:  Inapplicable,.i:  Inapplicable
2022,155,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,More difficult,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,156,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Easier,.i:  Inapplicable,Rarely,Often,.i:  Inapplicable,Ballot b,9,.i:  Inapplicable
2022,157,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Stay as is,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,158,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot a,.i:  Inapplicable,.i:  Inapplicable
2022,159,.i:  Inapplicable,Self-employed,SELF-EMPLOYED,VERY HAPPY,.i:  Inapplicable,ALMST ALWAYS WRG,Never,Never,.i:  Inapplicable,Ballot a,Best possible state,.i:  Inapplicable
2022,160,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.n:  No answer,Sometimes,Often,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,9,.i:  Inapplicable
2022,161,.i:  Inapplicable,Someone else,.i:  Inapplicable,NOT TOO HAPPY,.i:  Inapplicable,SOMETIMES WRONG,Sometimes,Sometimes,"No, the last time i had sex, it was not with someone i was in an on-going relationship with",Ballot c,8,.i:  Inapplicable
2022,162,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Easier,.i:  Inapplicable,Rarely,Sometimes,.i:  Inapplicable,Ballot b,7,.i:  Inapplicable
2022,163,.i:  Inapplicable,Someone else,.i:  Inapplicable,PRETTY HAPPY,Easier,.i:  Inapplicable,Never,Sometimes,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot b,7,Yes
2022,164,.i:  Inapplicable,Someone else,SELF-EMPLOYED,VERY HAPPY,Easier,ALWAYS WRONG,Sometimes,Always,.i:  Inapplicable,Ballot a,.d:  Do not Know/Cannot Choose,.i:  Inapplicable
2022,165,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,.i:  Inapplicable,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot c,.i:  Inapplicable,Yes
2022,166,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,SOMETIMES WRONG,Sometimes,Often,.i:  Inapplicable,Ballot a,9,Yes
2022,167,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Easier,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,168,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,Never,Sometimes,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,8,.i:  Inapplicable
2022,169,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,Sometimes,Always,.i:  Inapplicable,Ballot c,.d:  Do not Know/Cannot Choose,Yes
2022,170,.i:  Inapplicable,Self-employed,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,SOMETIMES WRONG,Sometimes,Often,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,8,.i:  Inapplicable
2022,171,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Rarely,Always,.i:  Inapplicable,Ballot b,8,.i:  Inapplicable
2022,172,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALMST ALWAYS WRG,Sometimes,Often,.i:  Inapplicable,Ballot a,6,.i:  Inapplicable
2022,173,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Sometimes,Often,.i:  Inapplicable,Ballot b,8,.i:  Inapplicable
2022,174,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.d:  Do not Know/Cannot Choose,Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,175,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,Easier,.i:  Inapplicable,Never,.d:  Do not Know/Cannot Choose,.d:  Do not Know/Cannot Choose,Ballot b,.d:  Do not Know/Cannot Choose,.i:  Inapplicable
2022,176,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,.i:  Inapplicable,.i:  Inapplicable,Rarely,Never,.i:  Inapplicable,Ballot b,7,.i:  Inapplicable
2022,177,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.d:  Do not Know/Cannot Choose,Never,Hardly ever,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,9,.i:  Inapplicable
2022,178,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,Sometimes,Never,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,9,Yes
2022,179,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Rarely,Hardly ever,.i:  Inapplicable,Ballot b,9,.i:  Inapplicable
2022,180,.i:  Inapplicable,Self-employed,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,.i:  Inapplicable,.i:  Inapplicable
2022,181,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,"No, the last time i had sex, it was not with someone i was in an on-going relationship with",Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,182,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,Rarely,Sometimes,.i:  Inapplicable,Ballot a,7,.i:  Inapplicable
2022,183,.i:  Inapplicable,Self-employed,.i:  Inapplicable,.i:  Inapplicable,Easier,.i:  Inapplicable,Never,Hardly ever,.i:  Inapplicable,Ballot b,.d:  Do not Know/Cannot Choose,.i:  Inapplicable
2022,184,.i:  Inapplicable,.s:  Skipped on Web,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot a,.i:  Inapplicable,.i:  Inapplicable
2022,185,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,186,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Sometimes,Often,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot b,Best possible state,.i:  Inapplicable
2022,187,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,188,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,ALWAYS WRONG,Never,Hardly ever,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,Best possible state,Yes
2022,189,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALMST ALWAYS WRG,Rarely,Hardly ever,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,8,.i:  Inapplicable
2022,190,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,Sometimes,Sometimes,.i:  Inapplicable,Ballot a,8,.i:  Inapplicable
2022,191,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,Easier,SOMETIMES WRONG,Sometimes,Sometimes,.i:  Inapplicable,Ballot a,9,Yes
2022,192,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,.i:  Inapplicable,.i:  Inapplicable,Rarely,Often,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot b,9,.i:  Inapplicable
2022,193,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,Rarely,Sometimes,.i:  Inapplicable,Ballot a,Best possible state,.i:  Inapplicable
2022,194,.i:  Inapplicable,Self-employed,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.s:  Skipped on Web,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot a,.i:  Inapplicable,.i:  Inapplicable
2022,195,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,Easier,SOMETIMES WRONG,Sometimes,Often,.i:  Inapplicable,Ballot a,9,Yes
2022,196,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,.i:  Inapplicable,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot a,.i:  Inapplicable,.i:  Inapplicable
2022,197,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,.d:  Do not Know/Cannot Choose,.i:  Inapplicable,Sometimes,Often,.i:  Inapplicable,Ballot b,8,.i:  Inapplicable
2022,198,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,199,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,NOT WRONG AT ALL,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot a,.i:  Inapplicable,.i:  Inapplicable
2022,200,.i:  Inapplicable,Self-employed,SELF-EMPLOYED,VERY HAPPY,Easier,.i:  Inapplicable,Rarely,Hardly ever,.i:  Inapplicable,Ballot b,9,.i:  Inapplicable
2022,201,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Easier,ALWAYS WRONG,Never,Often,.i:  Inapplicable,Ballot a,6,.i:  Inapplicable
2022,202,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Easier,ALMST ALWAYS WRG,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot a,.i:  Inapplicable,.i:  Inapplicable
2022,203,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALMST ALWAYS WRG,Rarely,Sometimes,.i:  Inapplicable,Ballot a,8,.i:  Inapplicable
2022,204,.i:  Inapplicable,Self-employed,SELF-EMPLOYED,VERY HAPPY,Easier,ALWAYS WRONG,Rarely,Sometimes,.i:  Inapplicable,Ballot a,9,Yes
2022,205,.i:  Inapplicable,Self-employed,SELF-EMPLOYED,VERY HAPPY,.i:  Inapplicable,ALMST ALWAYS WRG,.i:  Inapplicable,.i:  Inapplicable,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,.i:  Inapplicable,.i:  Inapplicable
2022,206,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALMST ALWAYS WRG,.i:  Inapplicable,.i:  Inapplicable,.s:  Skipped on Web,Ballot c,.i:  Inapplicable,.i:  Inapplicable
2022,207,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,.i:  Inapplicable,.i:  Inapplicable,Sometimes,Always,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot b,6,Yes
2022,208,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,.i:  Inapplicable,Yes
2022,209,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,ALWAYS WRONG,Rarely,Hardly ever,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,Best possible state,Yes
2022,210,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,ALMST ALWAYS WRG,Often,Hardly ever,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,Best possible state,.i:  Inapplicable
2022,211,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,More difficult,.i:  Inapplicable,Rarely,Sometimes,.i:  Inapplicable,Ballot b,.d:  Do not Know/Cannot Choose,.i:  Inapplicable
2022,212,.i:  Inapplicable,Someone else,.n:  No answer,VERY HAPPY,More difficult,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot a,.i:  Inapplicable,.i:  Inapplicable
2022,213,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,More difficult,ALWAYS WRONG,Rarely,Never,.i:  Inapplicable,Ballot a,7,.i:  Inapplicable
2022,214,40,Someone else,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,ALWAYS WRONG,Sometimes,Often,.i:  Inapplicable,Ballot a,Best possible state,Yes
2022,215,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Easier,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot b,.i:  Inapplicable,Yes
